FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,4770000,NEGOCIACIONES BARCELONA SL VENTA MES 1,9772.0,9772.29,H,5437,1,2025,268
2025-01-31,4770000,NEGOCIACIONES BARCELONA SL VENTA MES 1,11142.0,11142.14,H,5634,1,2025,268
2025-01-31,4850001,NEGOCIACIONES BARCELONA SL VENTA MES 1,98537.0,98536.59,D,5437,1,2025,268
2025-01-31,4850001,NEGOCIACIONES BARCELONA SL VENTA MES 1,118559.0,118559.14,D,5634,1,2025,268
2025-01-31,4850002,NEGOCIACIONES BARCELONA SL VENTA MES 1,84.0,83.74,H,5437,1,2025,268
2025-01-31,4850002,NEGOCIACIONES BARCELONA SL VENTA MES 1,129.0,129.39,H,5634,1,2025,268
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000792",2144.0,2143.88,D,5634,1,2025,268
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003676",3438.0,3438.36,D,5437,1,2025,268
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003677",1312.0,1312.43,D,5437,1,2025,268
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000790",2334.0,2333.6,D,5437,1,2025,268
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003680",3681.0,3681.42,D,5634,1,2025,268
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003681",861.0,861.34,D,5634,1,2025,268
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006244",633.0,633.36,D,5437,1,2025,268
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006245",2593.0,2592.92,D,5437,1,2025,268
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006246",1236.0,1235.98,D,5437,1,2025,268
