FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-10-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,464.98,464.98,H,5237,1,2025,264
2025-11-30,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,449.98,449.98,H,5237,1,2025,264
2025-12-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,465.02,465.02,H,5237,1,2025,264
2025-01-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.9,203.9,H,5237,1,2025,264
2025-02-28,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,184.16,184.16,H,5237,1,2025,264
2025-03-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.9,203.9,H,5237,1,2025,264
2025-04-30,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,197.32,197.32,H,5237,1,2025,264
2025-05-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.9,203.9,H,5237,1,2025,264
2025-06-30,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,197.32,197.32,H,5237,1,2025,264
2025-07-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.9,203.9,H,5237,1,2025,264
2025-08-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.9,203.9,H,5237,1,2025,264
2025-09-30,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,197.32,197.32,H,5237,1,2025,264
2025-10-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.9,203.9,H,5237,1,2025,264
2025-11-30,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,197.32,197.32,H,5237,1,2025,264
2025-12-31,2811000,AMORTIZACION 2a CERTIFICACION REFORMA,203.86,203.86,H,5237,1,2025,264
2025-01-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.99,10.99,H,5237,1,2025,264
2025-02-28,2811000,AMORTIZACION PROYECTO APERTURA ARQ,9.93,9.93,H,5237,1,2025,264
2025-03-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.99,10.99,H,5237,1,2025,264
2025-04-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.64,10.64,H,5237,1,2025,264
2025-05-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.99,10.99,H,5237,1,2025,264
2025-06-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.64,10.64,H,5237,1,2025,264
2025-07-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.99,10.99,H,5237,1,2025,264
2025-08-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.99,10.99,H,5237,1,2025,264
2025-09-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.64,10.64,H,5237,1,2025,264
2025-10-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.99,10.99,H,5237,1,2025,264
2025-11-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ,10.64,10.64,H,5237,1,2025,264
2025-12-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ,11.0,11.0,H,5237,1,2025,264
2025-01-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.59,29.59,H,5237,1,2025,264
2025-02-28,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,26.73,26.73,H,5237,1,2025,264
2025-03-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.59,29.59,H,5237,1,2025,264
2025-04-30,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,28.64,28.64,H,5237,1,2025,264
2025-05-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.59,29.59,H,5237,1,2025,264
2025-06-30,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,28.64,28.64,H,5237,1,2025,264
2025-07-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.59,29.59,H,5237,1,2025,264
2025-08-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.59,29.59,H,5237,1,2025,264
2025-09-30,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,28.64,28.64,H,5237,1,2025,264
2025-10-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.59,29.59,H,5237,1,2025,264
2025-11-30,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,28.64,28.64,H,5237,1,2025,264
2025-12-31,2811000,AMORTIZACION 3a CERTIFICACIÓN REFORMA,29.58,29.58,H,5237,1,2025,264
2025-01-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,464.98,464.98,H,5237,1,2025,264
2025-02-28,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,419.98,419.98,H,5237,1,2025,264
2025-03-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,464.98,464.98,H,5237,1,2025,264
2025-04-30,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,449.98,449.98,H,5237,1,2025,264
2025-05-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,464.98,464.98,H,5237,1,2025,264
2025-06-30,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,449.98,449.98,H,5237,1,2025,264
2025-07-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,464.98,464.98,H,5237,1,2025,264
2025-08-31,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,464.98,464.98,H,5237,1,2025,264
2025-09-30,2811000,AMORTIZACION 1a CERTIFICACION REFORMA,449.98,449.98,H,5237,1,2025,264
2025-01-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-02-28,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.26,4.26,H,5237,1,2025,264
2025-03-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-04-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.56,4.56,H,5237,1,2025,264
2025-05-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-06-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.56,4.56,H,5237,1,2025,264
2025-07-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-08-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-09-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.56,4.56,H,5237,1,2025,264
2025-10-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-11-30,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.56,4.56,H,5237,1,2025,264
2025-12-31,2811000,AMORTIZACION PROYECTO APERTURA ARQ 2,4.71,4.71,H,5237,1,2025,264
2025-01-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.37,11.37,H,5237,1,2025,264
2025-02-28,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,10.27,10.27,H,5237,1,2025,264
2025-03-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.37,11.37,H,5237,1,2025,264
2025-04-30,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.01,11.01,H,5237,1,2025,264
2025-05-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.37,11.37,H,5237,1,2025,264
2025-06-30,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.01,11.01,H,5237,1,2025,264
2025-07-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.37,11.37,H,5237,1,2025,264
2025-08-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.37,11.37,H,5237,1,2025,264
2025-09-30,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.01,11.01,H,5237,1,2025,264
2025-10-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.37,11.37,H,5237,1,2025,264
2025-11-30,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.01,11.01,H,5237,1,2025,264
2025-12-31,2812000,AMORTIZACION INSTALACION CABLEADO ALTAVOCES,11.4,11.4,H,5237,1,2025,264
2025-01-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.01,21.01,H,5237,1,2025,264
2025-02-28,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,18.97,18.97,H,5237,1,2025,264
2025-03-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.01,21.01,H,5237,1,2025,264
2025-04-30,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,20.33,20.33,H,5237,1,2025,264
2025-05-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.01,21.01,H,5237,1,2025,264
2025-06-30,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,20.33,20.33,H,5237,1,2025,264
2025-07-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.01,21.01,H,5237,1,2025,264
2025-08-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.01,21.01,H,5237,1,2025,264
2025-09-30,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,20.33,20.33,H,5237,1,2025,264
2025-10-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.01,21.01,H,5237,1,2025,264
2025-11-30,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,20.33,20.33,H,5237,1,2025,264
2025-12-31,2812000,AMORTIZACION INSTALACIÓN CÁMARA SEGURIDAD,21.0,21.0,H,5237,1,2025,264
