FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.54,H,5658,1,2025,303
2025-02-28,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,47.0,46.55,H,5658,1,2025,303
2025-03-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.54,H,5658,1,2025,303
2025-04-30,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,50.0,49.88,H,5658,1,2025,303
2025-05-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.54,H,5658,1,2025,303
2025-06-30,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,50.0,49.88,H,5658,1,2025,303
2025-07-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.54,H,5658,1,2025,303
2025-08-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.54,H,5658,1,2025,303
2025-09-30,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,50.0,49.88,H,5658,1,2025,303
2025-10-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.54,H,5658,1,2025,303
2025-11-30,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,50.0,49.88,H,5658,1,2025,303
2025-12-31,2810000,AMORTIZACION ORDENADOR EN IMPRESORAS TIENDA,52.0,51.51,H,5658,1,2025,303
2025-01-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.23,D,5658,1,2025,303
2025-02-28,2810000,AMORTIZACION ORDENADOR TIENDA 2,11.0,11.05,D,5658,1,2025,303
2025-03-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.23,D,5658,1,2025,303
2025-04-30,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,11.84,D,5658,1,2025,303
2025-05-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.23,D,5658,1,2025,303
2025-06-30,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,11.84,D,5658,1,2025,303
2025-07-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.23,D,5658,1,2025,303
2025-08-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.23,D,5658,1,2025,303
2025-09-30,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,11.84,D,5658,1,2025,303
2025-10-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.23,D,5658,1,2025,303
2025-11-30,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,11.84,D,5658,1,2025,303
2025-12-31,2810000,AMORTIZACION ORDENADOR TIENDA 2,12.0,12.26,D,5658,1,2025,303
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001533",9950.62,9950.62,H,5658,1,2025,303
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001534",8195.93,8195.93,H,5658,1,2025,303
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001535",3668.23,3668.23,H,5658,1,2025,303
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001536",-15.16,-15.16,H,5658,1,2025,303
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001537",-21.07,-21.07,H,5658,1,2025,303
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001538",-4.62,-4.62,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007889",6966.61,6966.61,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007890",6870.45,6870.45,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007891",9151.58,9151.58,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007892",9531.32,9531.32,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007893",-13.42,-13.42,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007894",-53.97,-53.97,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007895",-4.43,-4.43,H,5658,1,2025,303
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007896",-2.37,-2.37,H,5658,1,2025,303
2025-01-28,4000001,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 11,-2414.37,-2414.37,H,5658,1,2025,303
2025-01-29,4000001,RAPPEL Prot.Comercial SEC 10 TDA 6085 IVA REDUCIDO,-189.79,-189.79,H,5658,1,2025,303
2025-01-29,4000001,RAPPEL Prot.Comercial SEC 11 TDA 6085 IVA GENERAL,-33.21,-33.21,H,5658,1,2025,303
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 11 TDA 6085 IVA SUPERRE,-1.31,-1.31,H,5658,1,2025,303
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 6085 IVA REDUCID,-222.05,-222.05,H,5658,1,2025,303
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 6085 IVA GENERAL,-232.27,-232.27,H,5658,1,2025,303
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 6085 IVA 2%,-36.06,-36.06,H,5658,1,2025,303
2025-01-30,4000001,INCENTIVOS POR CORRECTA SEÑALIZACIÓN 12/2024 SEC 1,-367.25,-367.25,H,5658,1,2025,303
2025-01-30,4000001,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-367.46,-367.46,H,5658,1,2025,303
2025-01-30,4000001,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 11,-367.28,-367.28,H,5658,1,2025,303
2025-01-30,4000001,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-367.27,-367.27,H,5658,1,2025,303
2025-01-30,4000001,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-367.26,-367.26,H,5658,1,2025,303
2025-01-31,4000001,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-135.11,-135.11,H,5658,1,2025,303
2025-01-31,4000001,CANON LOGISTICO 01/2025 TDA 6085,500.31,500.31,H,5658,1,2025,303
2025-01-31,4000001,CANON CLUB CARREFOUR 01/2025 TDA 6085,181.5,181.5,H,5658,1,2025,303
2025-01-03,4000001,CENTROS COMERCIALES CARREFOUR FRA: 0103000236,-2973.0,-2973.09,H,5658,1,2025,303
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000700",1168.04,1168.04,H,5658,1,2025,303
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000701",500.33,500.33,H,5658,1,2025,303
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000702",519.21,519.21,H,5658,1,2025,303
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003607",897.84,897.84,H,5658,1,2025,303
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003608",840.01,840.01,H,5658,1,2025,303
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003609",1279.96,1279.96,H,5658,1,2025,303
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003610",1300.95,1300.95,H,5658,1,2025,303
2025-01-28,4000002,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 22,-325.42,-325.42,H,5658,1,2025,303
2025-01-29,4000002,RAPPEL OTROS FORMATO SEC 22 TDA 6085 IVA SUPERREDU,-5.56,-5.56,H,5658,1,2025,303
2025-01-30,4000002,INCENTIVOS POR CORRECTA SEÑALIZACIÓN 12/2024 SEC 2,-34.48,-34.48,H,5658,1,2025,303
2025-01-30,4000002,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-39.12,-39.12,H,5658,1,2025,303
2025-01-30,4000002,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 22,-34.49,-34.49,H,5658,1,2025,303
2025-01-30,4000002,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-34.48,-34.48,H,5658,1,2025,303
2025-01-30,4000002,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-34.48,-34.48,H,5658,1,2025,303
2025-01-31,4000002,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-16.62,-16.62,H,5658,1,2025,303
2025-01-31,4000004,CANON DE ENSEÑA VARIABLE 01/2025 TDA 6085,1811.41,1811.41,H,5658,1,2025,303
2025-01-02,4101100,Tarjeta Regalo (multisociedad)                    02/01/2025,54.01,54.01,D,5658,1,2025,303
2025-01-03,4101100,Tarjeta Regalo (multisociedad)                    03/01/2025,12.91,12.91,D,5658,1,2025,303
2025-01-04,4101100,Tarjeta Regalo (multisociedad)                    04/01/2025,34.3,34.3,D,5658,1,2025,303
2025-01-05,4101100,Tarjeta Regalo (multisociedad)                    05/01/2025,23.97,23.97,D,5658,1,2025,303
2025-01-07,4101100,Tarjeta Regalo (multisociedad)                    07/01/2025,88.91,88.91,D,5658,1,2025,303
2025-01-08,4101100,Tarjeta Regalo (multisociedad)                    08/01/2025,61.2,61.2,D,5658,1,2025,303
2025-01-09,4101100,Tarjeta Regalo (multisociedad)                    09/01/2025,92.64,92.64,D,5658,1,2025,303
2025-01-10,4101100,Tarjeta Regalo (multisociedad)                    10/01/2025,7.58,7.58,D,5658,1,2025,303
2025-01-11,4101100,Tarjeta Regalo (multisociedad)                    11/01/2025,13.34,13.34,D,5658,1,2025,303
2025-01-12,4101100,Tarjeta Regalo (multisociedad)                    12/01/2025,46.5,46.5,D,5658,1,2025,303
2025-01-13,4101100,Tarjeta Regalo (multisociedad)                    13/01/2025,29.0,29.0,D,5658,1,2025,303
2025-01-14,4101100,Tarjeta Regalo (multisociedad)                    14/01/2025,46.53,46.53,D,5658,1,2025,303
2025-01-15,4101100,Tarjeta Regalo (multisociedad)                    15/01/2025,45.42,45.42,D,5658,1,2025,303
2025-01-16,4101100,Tarjeta Regalo (multisociedad)                    16/01/2025,95.15,95.15,D,5658,1,2025,303
2025-01-17,4101100,Tarjeta Regalo (multisociedad)                    17/01/2025,137.22,137.22,D,5658,1,2025,303
2025-01-18,4101100,Tarjeta Regalo (multisociedad)                    18/01/2025,147.33,147.33,D,5658,1,2025,303
2025-01-19,4101100,Tarjeta Regalo (multisociedad)                    19/01/2025,115.35,115.35,D,5658,1,2025,303
2025-01-20,4101100,Tarjeta Regalo (multisociedad)                    20/01/2025,101.37,101.37,D,5658,1,2025,303
2025-01-21,4101100,Tarjeta Regalo (multisociedad)                    21/01/2025,81.37,81.37,D,5658,1,2025,303
2025-01-22,4101100,Tarjeta Regalo (multisociedad)                    22/01/2025,81.8,81.8,D,5658,1,2025,303
2025-01-23,4101100,Tarjeta Regalo (multisociedad)                    23/01/2025,50.62,50.62,D,5658,1,2025,303
2025-01-24,4101100,Tarjeta Regalo (multisociedad)                    24/01/2025,54.83,54.83,D,5658,1,2025,303
2025-01-25,4101100,Tarjeta Regalo (multisociedad)                    25/01/2025,61.43,61.43,D,5658,1,2025,303
2025-01-26,4101100,Tarjeta Regalo (multisociedad)                    26/01/2025,25.35,25.35,D,5658,1,2025,303
2025-01-27,4101100,Tarjeta Regalo (multisociedad)                    27/01/2025,127.75,127.75,D,5658,1,2025,303
2025-01-28,4101100,Tarjeta Regalo (multisociedad)                    28/01/2025,117.4,117.4,D,5658,1,2025,303
2025-01-29,4101100,Tarjeta Regalo (multisociedad)                    29/01/2025,75.9,75.9,D,5658,1,2025,303
2025-01-30,4101100,Tarjeta Regalo (multisociedad)                    30/01/2025,75.74,75.74,D,5658,1,2025,303
2025-01-31,4101100,Tarjeta Regalo (multisociedad)                    31/01/2025,37.72,37.72,D,5658,1,2025,303
2025-01-03,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     03/01/2025,0.22,0.22,D,5658,1,2025,303
2025-01-07,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     07/01/2025,4.82,4.82,D,5658,1,2025,303
2025-01-10,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     10/01/2025,2.13,2.13,D,5658,1,2025,303
2025-01-11,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     11/01/2025,2.29,2.29,D,5658,1,2025,303
2025-01-13,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     13/01/2025,6.94,6.94,D,5658,1,2025,303
2025-01-14,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     14/01/2025,7.61,7.61,D,5658,1,2025,303
2025-01-18,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     18/01/2025,4.34,4.34,D,5658,1,2025,303
2025-01-19,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     19/01/2025,8.97,8.97,D,5658,1,2025,303
2025-01-21,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     21/01/2025,23.43,23.43,D,5658,1,2025,303
2025-01-22,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     22/01/2025,1.26,1.26,D,5658,1,2025,303
2025-01-24,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     24/01/2025,2.0,2.0,D,5658,1,2025,303
2025-01-25,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     25/01/2025,0.5,0.5,D,5658,1,2025,303
2025-01-29,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     29/01/2025,7.83,7.83,D,5658,1,2025,303
2025-01-07,4101103,Cupones Club Carrefour                            07/01/2025,5.0,5.0,D,5658,1,2025,303
2025-01-09,4101103,Cupones Club Carrefour                            09/01/2025,4.0,4.0,D,5658,1,2025,303
2025-01-10,4101103,Cupones Club Carrefour                            10/01/2025,3.0,3.0,D,5658,1,2025,303
2025-01-23,4101103,Cupones Club Carrefour                            23/01/2025,24.0,24.0,D,5658,1,2025,303
2025-01-24,4101103,Cupones Club Carrefour                            24/01/2025,20.0,20.0,D,5658,1,2025,303
2025-01-25,4101103,Cupones Club Carrefour                            25/01/2025,25.67,25.67,D,5658,1,2025,303
2025-01-26,4101103,Cupones Club Carrefour                            26/01/2025,18.38,18.38,D,5658,1,2025,303
2025-01-27,4101103,Cupones Club Carrefour                            27/01/2025,35.0,35.0,D,5658,1,2025,303
2025-01-28,4101103,Cupones Club Carrefour                            28/01/2025,14.81,14.81,D,5658,1,2025,303
2025-01-29,4101103,Cupones Club Carrefour                            29/01/2025,19.0,19.0,D,5658,1,2025,303
2025-01-30,4101103,Cupones Club Carrefour                            30/01/2025,34.0,34.0,D,5658,1,2025,303
2025-01-31,4101103,Cupones Club Carrefour                            31/01/2025,25.0,25.0,D,5658,1,2025,303
2025-01-23,4101103,CENTROS COMERCIALES  N. FRA:  0823300068,543.97,543.97,H,5658,1,2025,303
2025-01-22,4101103,CENTROS COMERCIALES  N. FRA:  0823300066,12.0,12.0,H,5658,1,2025,303
2025-01-22,4101103,CENTROS COMERCIALES  N. FRA:  0823300065,107.42,107.42,H,5658,1,2025,303
2025-01-09,4101103,CENTROS COMERCIALES  N. FRA:  0823300064,19.0,19.0,H,5658,1,2025,303
2025-01-09,4101103,CENTROS COMERCIALES  N. FRA:  0823300063,183.02,183.02,H,5658,1,2025,303
2025-01-03,4101103,CENTROS COMERCIALES CARREFOUR FRA: 0103000236,-2973.0,-2973.09,D,5658,1,2025,303
