FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.72,28.72,H,5430,1,2025,259
2025-02-28,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,25.94,25.94,H,5430,1,2025,259
2025-03-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.72,28.72,H,5430,1,2025,259
2025-04-30,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,27.8,27.8,H,5430,1,2025,259
2025-05-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.72,28.72,H,5430,1,2025,259
2025-06-30,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,27.8,27.8,H,5430,1,2025,259
2025-07-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.72,28.72,H,5430,1,2025,259
2025-08-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.72,28.72,H,5430,1,2025,259
2025-09-30,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,27.8,27.8,H,5430,1,2025,259
2025-10-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.72,28.72,H,5430,1,2025,259
2025-11-30,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,27.8,27.8,H,5430,1,2025,259
2025-12-31,2816000,AMORTIZACION MOBI. ENSEÑA FRANQUICIA AVD PICASSO,28.74,28.74,H,5430,1,2025,259
2025-01-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.67,323.67,H,5430,1,2025,259
2025-02-28,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,292.35,292.35,H,5430,1,2025,259
2025-03-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.67,323.67,H,5430,1,2025,259
2025-04-30,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,313.23,313.23,H,5430,1,2025,259
2025-05-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.67,323.67,H,5430,1,2025,259
2025-06-30,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,313.23,313.23,H,5430,1,2025,259
2025-07-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.67,323.67,H,5430,1,2025,259
2025-08-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.67,323.67,H,5430,1,2025,259
2025-09-30,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,313.23,313.23,H,5430,1,2025,259
2025-10-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.67,323.67,H,5430,1,2025,259
2025-11-30,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,313.23,313.23,H,5430,1,2025,259
2025-12-31,2817000,AMORTIZACION PUESTA EN MARCHA INFORMATICA,323.71,323.71,H,5430,1,2025,259
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001067",3.02,3.02,H,5430,1,2025,259
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001068",11186.13,11186.13,H,5430,1,2025,259
2025-01-30,4000001,INCENTIVOS POR CORRECTA SEÑALIZACIÓN 12/2024 SEC 1,-734.49,-734.49,H,5430,1,2025,259
2025-01-30,4000001,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 15,-734.5,-734.5,H,5430,1,2025,259
2025-01-30,4000001,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-734.46,-734.46,H,5430,1,2025,259
2025-01-30,4000001,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-734.49,-734.49,H,5430,1,2025,259
2025-01-31,4000001,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-243.22,-243.22,H,5430,1,2025,259
2025-01-31,4000001,CANON LOGISTICO 01/2025 TDA 5786,277.04,277.04,H,5430,1,2025,259
2025-01-31,4000001,CANON CLUB CARREFOUR 01/2025 TDA 5786,181.5,181.5,H,5430,1,2025,259
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001069",-57.95,-57.95,H,5430,1,2025,259
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001070",-50.6,-50.6,H,5430,1,2025,259
2025-01-05,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000786",7149.25,7149.25,H,5430,1,2025,259
2025-01-05,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000787",-77.56,-77.56,H,5430,1,2025,259
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003662",1.35,1.35,H,5430,1,2025,259
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003663",16742.43,16742.43,H,5430,1,2025,259
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003664",-142.99,-142.99,H,5430,1,2025,259
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004143",1278.08,1278.08,H,5430,1,2025,259
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004144",13291.81,13291.81,H,5430,1,2025,259
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004145",-21.81,-21.81,H,5430,1,2025,259
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006235",8900.24,8900.24,H,5430,1,2025,259
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006236",6491.61,6491.61,H,5430,1,2025,259
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250006237",-65.78,-65.78,H,5430,1,2025,259
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009935",4897.54,4897.54,H,5430,1,2025,259
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009936",27971.84,27971.84,H,5430,1,2025,259
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250009937",-89.5,-89.5,H,5430,1,2025,259
2025-01-28,4000001,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 32,-1122.32,-1122.32,H,5430,1,2025,259
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 11 TDA 5786 IVA SUPERRE,-1.31,-1.31,H,5430,1,2025,259
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 5786 IVA REDUCID,-414.65,-414.65,H,5430,1,2025,259
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 5786 IVA GENERAL,-1195.38,-1195.38,H,5430,1,2025,259
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 14 TDA 5786 IVA 2%,-13.7,-13.7,H,5430,1,2025,259
