FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.83,H,5598,1,2025,306
2025-02-28,2810000,AMORTIZACION MOBILIIARIO TIENDA,20.0,19.72,H,5598,1,2025,306
2025-03-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.83,H,5598,1,2025,306
2025-04-30,2810000,AMORTIZACION MOBILIIARIO TIENDA,21.0,21.12,H,5598,1,2025,306
2025-05-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.83,H,5598,1,2025,306
2025-06-30,2810000,AMORTIZACION MOBILIIARIO TIENDA,21.0,21.12,H,5598,1,2025,306
2025-07-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.83,H,5598,1,2025,306
2025-08-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.83,H,5598,1,2025,306
2025-09-30,2810000,AMORTIZACION MOBILIIARIO TIENDA,21.0,21.12,H,5598,1,2025,306
2025-10-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.83,H,5598,1,2025,306
2025-11-30,2810000,AMORTIZACION MOBILIIARIO TIENDA,21.0,21.12,H,5598,1,2025,306
2025-12-31,2810000,AMORTIZACION MOBILIIARIO TIENDA,22.0,21.84,H,5598,1,2025,306
2025-01-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-02-28,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,13.0,12.73,H,5598,1,2025,306
2025-03-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-04-30,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,13.64,H,5598,1,2025,306
2025-05-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-06-30,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,13.64,H,5598,1,2025,306
2025-07-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-08-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-09-30,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,13.64,H,5598,1,2025,306
2025-10-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-11-30,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,13.64,H,5598,1,2025,306
2025-12-31,2814000,AMORTIZACION CESTAS FRANQUICIA CARREFOUR,14.0,14.1,H,5598,1,2025,306
2025-01-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.63,H,5598,1,2025,306
2025-02-28,2814000,AMORTIZACION BALANZAS TIENDA,25.0,24.95,H,5598,1,2025,306
2025-03-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.63,H,5598,1,2025,306
2025-04-30,2814000,AMORTIZACION BALANZAS TIENDA,27.0,26.74,H,5598,1,2025,306
2025-05-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.63,H,5598,1,2025,306
2025-06-30,2814000,AMORTIZACION BALANZAS TIENDA,27.0,26.74,H,5598,1,2025,306
2025-07-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.63,H,5598,1,2025,306
2025-08-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.63,H,5598,1,2025,306
2025-09-30,2814000,AMORTIZACION BALANZAS TIENDA,27.0,26.74,H,5598,1,2025,306
2025-10-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.63,H,5598,1,2025,306
2025-11-30,2814000,AMORTIZACION BALANZAS TIENDA,27.0,26.74,H,5598,1,2025,306
2025-12-31,2814000,AMORTIZACION BALANZAS TIENDA,28.0,27.59,H,5598,1,2025,306
2025-01-31,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,21.0,21.37,H,5598,1,2025,306
2025-02-28,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,19.0,19.3,H,5598,1,2025,306
2025-03-31,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,21.0,21.37,H,5598,1,2025,306
2025-04-30,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,21.0,20.68,H,5598,1,2025,306
2025-05-31,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,21.0,21.37,H,5598,1,2025,306
2025-06-30,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,21.0,20.68,H,5598,1,2025,306
2025-07-31,2814000,AMORTIZACION MATERIAL CARTELERIA TIENDA,21.0,21.37,H,5598,1,2025,306
