FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001772",49.86,49.86,H,5753,1,2025,324
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001776",-34.78,-34.78,H,5753,1,2025,324
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001777",-541.19,-541.19,H,5753,1,2025,324
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001778",-89.54,-89.54,H,5753,1,2025,324
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001779",-361.29,-361.29,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008103",6780.22,6780.22,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008104",11347.39,11347.39,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008105",10721.14,10721.14,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008106",10569.11,10569.11,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008107",-62.89,-62.89,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008108",-340.75,-340.75,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008109",-222.31,-222.31,H,5753,1,2025,324
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008110",-129.72,-129.72,H,5753,1,2025,324
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 6246 IVA GENERAL,-532.49,-532.49,H,5753,1,2025,324
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 6246 IVA 2%,-45.47,-45.47,H,5753,1,2025,324
2025-01-30,4000001,INCENTIVOS POR CORRECTA SEÑALIZACIÓN 12/2024 SEC 1,-177.65,-177.65,H,5753,1,2025,324
2025-01-30,4000001,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-177.67,-177.67,H,5753,1,2025,324
2025-01-30,4000001,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 11,-177.67,-177.67,H,5753,1,2025,324
2025-01-30,4000001,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-177.66,-177.66,H,5753,1,2025,324
2025-01-30,4000001,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-177.66,-177.66,H,5753,1,2025,324
2025-01-31,4000001,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-158.31,-158.31,H,5753,1,2025,324
2025-01-03,4000001,CENTROS COMERCIALES  S. FRA:  0103000292,-288.0,-288.41,H,5753,1,2025,324
2025-01-31,4000001,CANON LOGISTICO 01/2025 TDA 6246,817.57,817.57,H,5753,1,2025,324
2025-01-31,4000001,CANON CLUB CARREFOUR 01/2025 TDA 6246,181.5,181.5,H,5753,1,2025,324
2025-01-28,4000001,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 32,-2665.28,-2665.28,H,5753,1,2025,324
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 11 TDA 6246 IVA SUPERRE,-15.03,-15.03,H,5753,1,2025,324
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 6246 IVA REDUCID,-511.52,-511.52,H,5753,1,2025,324
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000809",1895.14,1895.14,H,5753,1,2025,324
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000810",1325.03,1325.03,H,5753,1,2025,324
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000811",938.09,938.09,H,5753,1,2025,324
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003711",1625.72,1625.72,H,5753,1,2025,324
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003712",1755.2,1755.2,H,5753,1,2025,324
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003713",1524.78,1524.78,H,5753,1,2025,324
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003714",1471.91,1471.91,H,5753,1,2025,324
2025-01-29,4000002,RAPPEL OTROS FORMATO SEC 22 TDA 6246 IVA SUPERREDU,-11.65,-11.65,H,5753,1,2025,324
2025-01-30,4000002,RAPPEL MENSUAL 12/2024 SEC 10 TDA 5858 IVA GENERAL,-20.95,-20.95,H,5753,1,2025,324
2025-01-30,4000002,RAPPEL MENSUAL 12/2024 SEC 14 TDA 5858 IVA 2%,-20.95,-20.95,H,5753,1,2025,324
2025-01-30,4000002,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 22,-20.94,-20.94,H,5753,1,2025,324
2025-01-30,4000002,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-20.95,-20.95,H,5753,1,2025,324
2025-01-30,4000002,INCENTIVOS POR NO TENER STOCKS NEGATIVOS 12/2024 S,-20.95,-20.95,H,5753,1,2025,324
2025-01-31,4000002,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-26.34,-26.34,H,5753,1,2025,324
2025-01-28,4000002,INCENTIVOS POR TASA DE INTEGRACION 12/2024 SEC 22,-314.15,-314.15,H,5753,1,2025,324
2025-01-15,4000003,"SUPERMERCADOS SUPECO-MAXOR, SL:FU1012N250000030",193.89,193.89,H,5753,1,2025,324
2025-01-15,4000003,"SUPERMERCADOS SUPECO-MAXOR, SL:FU1012N250000031",-165.57,-165.57,H,5753,1,2025,324
2025-01-31,4000004,CANON DE ENSEÑA VARIABLE 01/2025 TDA 6246,2217.36,2217.36,H,5753,1,2025,324
2025-01-07,4101100,Tarjeta Regalo (multisociedad)                    07/01/2025,13.49,13.49,D,5753,1,2025,324
2025-01-08,4101100,Tarjeta Regalo (multisociedad)                    08/01/2025,3.09,3.09,D,5753,1,2025,324
2025-01-09,4101100,Tarjeta Regalo (multisociedad)                    09/01/2025,17.92,17.92,D,5753,1,2025,324
2025-01-11,4101100,Tarjeta Regalo (multisociedad)                    11/01/2025,19.38,19.38,D,5753,1,2025,324
2025-01-13,4101100,Tarjeta Regalo (multisociedad)                    13/01/2025,0.44,0.44,D,5753,1,2025,324
2025-01-16,4101100,Tarjeta Regalo (multisociedad)                    16/01/2025,59.93,59.93,D,5753,1,2025,324
2025-01-17,4101100,Tarjeta Regalo (multisociedad)                    17/01/2025,47.28,47.28,D,5753,1,2025,324
2025-01-18,4101100,Tarjeta Regalo (multisociedad)                    18/01/2025,38.03,38.03,D,5753,1,2025,324
2025-01-19,4101100,Tarjeta Regalo (multisociedad)                    19/01/2025,53.17,53.17,D,5753,1,2025,324
2025-01-20,4101100,Tarjeta Regalo (multisociedad)                    20/01/2025,46.03,46.03,D,5753,1,2025,324
2025-01-21,4101100,Tarjeta Regalo (multisociedad)                    21/01/2025,73.16,73.16,D,5753,1,2025,324
2025-01-22,4101100,Tarjeta Regalo (multisociedad)                    22/01/2025,57.78,57.78,D,5753,1,2025,324
2025-01-23,4101100,Tarjeta Regalo (multisociedad)                    23/01/2025,7.59,7.59,D,5753,1,2025,324
2025-01-24,4101100,Tarjeta Regalo (multisociedad)                    24/01/2025,38.1,38.1,D,5753,1,2025,324
2025-01-25,4101100,Tarjeta Regalo (multisociedad)                    25/01/2025,2.37,2.37,D,5753,1,2025,324
2025-01-26,4101100,Tarjeta Regalo (multisociedad)                    26/01/2025,8.74,8.74,D,5753,1,2025,324
2025-01-27,4101100,Tarjeta Regalo (multisociedad)                    27/01/2025,41.86,41.86,D,5753,1,2025,324
2025-01-28,4101100,Tarjeta Regalo (multisociedad)                    28/01/2025,28.11,28.11,D,5753,1,2025,324
2025-01-29,4101100,Tarjeta Regalo (multisociedad)                    29/01/2025,26.53,26.53,D,5753,1,2025,324
2025-01-30,4101100,Tarjeta Regalo (multisociedad)                    30/01/2025,16.75,16.75,D,5753,1,2025,324
2025-01-31,4101100,Tarjeta Regalo (multisociedad)                    31/01/2025,38.32,38.32,D,5753,1,2025,324
2025-01-01,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     01/01/2025,0.82,0.82,D,5753,1,2025,324
2025-01-03,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     03/01/2025,9.6,9.6,D,5753,1,2025,324
2025-01-05,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     05/01/2025,3.7,3.7,D,5753,1,2025,324
2025-01-09,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     09/01/2025,2.47,2.47,D,5753,1,2025,324
2025-01-10,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     10/01/2025,5.11,5.11,D,5753,1,2025,324
2025-01-15,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     15/01/2025,11.63,11.63,D,5753,1,2025,324
2025-01-19,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     19/01/2025,4.55,4.55,D,5753,1,2025,324
2025-01-20,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     20/01/2025,13.85,13.85,D,5753,1,2025,324
2025-01-28,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     28/01/2025,1.95,1.95,D,5753,1,2025,324
2025-01-30,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     30/01/2025,1.65,1.65,D,5753,1,2025,324
2025-01-31,4101102,VALES PUBLI.:FINANZAS/SEGUROS                     31/01/2025,10.03,10.03,D,5753,1,2025,324
2025-01-01,4101103,Cupones Club Carrefour                            01/01/2025,560.45,560.45,D,5753,1,2025,324
2025-01-02,4101103,Cupones Club Carrefour                            02/01/2025,109.93,109.93,D,5753,1,2025,324
2025-01-03,4101103,Cupones Club Carrefour                            03/01/2025,4.0,4.0,D,5753,1,2025,324
2025-01-06,4101103,Cupones Club Carrefour                            06/01/2025,45.28,45.28,D,5753,1,2025,324
2025-01-08,4101103,Cupones Club Carrefour                            08/01/2025,2.0,2.0,D,5753,1,2025,324
2025-01-10,4101103,Cupones Club Carrefour                            10/01/2025,2.0,2.0,D,5753,1,2025,324
2025-01-11,4101103,Cupones Club Carrefour                            11/01/2025,7.0,7.0,D,5753,1,2025,324
2025-01-13,4101103,Cupones Club Carrefour                            13/01/2025,21.24,21.24,D,5753,1,2025,324
2025-01-15,4101103,Cupones Club Carrefour                            15/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-16,4101103,Cupones Club Carrefour                            16/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-17,4101103,Cupones Club Carrefour                            17/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-18,4101103,Cupones Club Carrefour                            18/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-19,4101103,Cupones Club Carrefour                            19/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-20,4101103,Cupones Club Carrefour                            20/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-21,4101103,Cupones Club Carrefour                            21/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-22,4101103,Cupones Club Carrefour                            22/01/2025,5.98,5.98,D,5753,1,2025,324
2025-01-23,4101103,Cupones Club Carrefour                            23/01/2025,13.98,13.98,D,5753,1,2025,324
2025-01-24,4101103,Cupones Club Carrefour                            24/01/2025,11.98,11.98,D,5753,1,2025,324
2025-01-25,4101103,Cupones Club Carrefour                            25/01/2025,11.98,11.98,D,5753,1,2025,324
2025-01-26,4101103,Cupones Club Carrefour                            26/01/2025,13.98,13.98,D,5753,1,2025,324
2025-01-27,4101103,Cupones Club Carrefour                            27/01/2025,35.52,35.52,D,5753,1,2025,324
2025-01-28,4101103,Cupones Club Carrefour                            28/01/2025,21.57,21.57,D,5753,1,2025,324
2025-01-29,4101103,Cupones Club Carrefour                            29/01/2025,9.98,9.98,D,5753,1,2025,324
2025-01-30,4101103,Cupones Club Carrefour                            30/01/2025,18.98,18.98,D,5753,1,2025,324
2025-01-31,4101103,Cupones Club Carrefour                            31/01/2025,9.98,9.98,D,5753,1,2025,324
2025-01-23,4101103,CENTROS COMERCIALES  N. FRA:  0879300015,28.31,28.31,H,5753,1,2025,324
2025-01-22,4101103,CENTROS COMERCIALES  N. FRA:  0879300012,53.88,53.88,H,5753,1,2025,324
2025-01-22,4101103,CENTROS COMERCIALES  N. FRA:  0879300013,15.0,15.0,H,5753,1,2025,324
2025-01-09,4101103,CENTROS COMERCIALES  N. FRA:  0879300011,23.0,23.0,H,5753,1,2025,324
2025-01-09,4101103,CENTROS COMERCIALES  N. FRA:  0879300010,164.15,164.15,H,5753,1,2025,324
2025-01-03,4101103,CENTROS COMERCIALES  S. FRA:  0103000292,-288.0,-288.41,D,5753,1,2025,324
2025-01-23,4300001,CENTROS COMERCIALES  N. FRA:  0879300015,28.31,28.31,D,5753,1,2025,324
2025-01-22,4300001,CENTROS COMERCIALES  N. FRA:  0879300012,53.88,53.88,D,5753,1,2025,324
2025-01-22,4300001,CENTROS COMERCIALES  N. FRA:  0879300014,45.88,45.88,D,5753,1,2025,324
2025-01-22,4300001,CENTROS COMERCIALES  N. FRA:  0879300013,15.0,15.0,D,5753,1,2025,324
2025-01-09,4300001,CENTROS COMERCIALES  N. FRA:  0879300011,23.0,23.0,D,5753,1,2025,324
2025-01-09,4300001,CENTROS COMERCIALES  N. FRA:  0879300010,164.15,164.15,D,5753,1,2025,324
2025-01-17,4300002,SUPERMERCADOS CHAMPI N. FRA:  0879000001,2168.32,2168.32,D,5753,1,2025,324
2025-01-02,4401102,Bonificaciones Telefon僘. Desglose por CIF        02/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-02,4401102,Bonificaciones Telefon僘. Desglose por CIF        02/01/2025T,44.58,44.58,D,5753,1,2025,324
2025-01-03,4401102,Bonificaciones Telefon僘. Desglose por CIF        03/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-03,4401102,Bonificaciones Telefon僘. Desglose por CIF        03/01/2025T,122.19,122.19,D,5753,1,2025,324
2025-01-04,4401102,Bonificaciones Telefon僘. Desglose por CIF        04/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-04,4401102,Bonificaciones Telefon僘. Desglose por CIF        04/01/2025T,27.49,27.49,D,5753,1,2025,324
2025-01-05,4401102,Bonificaciones Telefon僘. Desglose por CIF        05/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-05,4401102,Bonificaciones Telefon僘. Desglose por CIF        05/01/2025T,39.79,39.79,D,5753,1,2025,324
2025-01-06,4401102,Bonificaciones Telefon僘. Desglose por CIF        06/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-06,4401102,Bonificaciones Telefon僘. Desglose por CIF        06/01/2025T,860.22,860.22,D,5753,1,2025,324
2025-01-07,4401102,Bonificaciones Telefon僘. Desglose por CIF        07/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-07,4401102,Bonificaciones Telefon僘. Desglose por CIF        07/01/2025T,244.43,244.43,D,5753,1,2025,324
2025-01-08,4401102,Bonificaciones Telefon僘. Desglose por CIF        08/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-08,4401102,Bonificaciones Telefon僘. Desglose por CIF        08/01/2025T,349.92,349.92,D,5753,1,2025,324
2025-01-09,4401102,Bonificaciones Telefon僘. Desglose por CIF        09/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-09,4401102,Bonificaciones Telefon僘. Desglose por CIF        09/01/2025T,150.6,150.6,D,5753,1,2025,324
2025-01-10,4401102,Bonificaciones Telefon僘. Desglose por CIF        10/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-10,4401102,Bonificaciones Telefon僘. Desglose por CIF        10/01/2025T,109.91,109.91,D,5753,1,2025,324
2025-01-11,4401102,Bonificaciones Telefon僘. Desglose por CIF        11/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-11,4401102,Bonificaciones Telefon僘. Desglose por CIF        11/01/2025T,107.9,107.9,D,5753,1,2025,324
2025-01-12,4401102,Bonificaciones Telefon僘. Desglose por CIF        12/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-12,4401102,Bonificaciones Telefon僘. Desglose por CIF        12/01/2025T,75.61,75.61,D,5753,1,2025,324
2025-01-13,4401102,Bonificaciones Telefon僘. Desglose por CIF        13/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-13,4401102,Bonificaciones Telefon僘. Desglose por CIF        13/01/2025T,104.71,104.71,D,5753,1,2025,324
2025-01-14,4401102,Bonificaciones Telefon僘. Desglose por CIF        14/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-14,4401102,Bonificaciones Telefon僘. Desglose por CIF        14/01/2025T,50.35,50.35,D,5753,1,2025,324
2025-01-15,4401102,Bonificaciones Telefon僘. Desglose por CIF        15/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-15,4401102,Bonificaciones Telefon僘. Desglose por CIF        15/01/2025T,170.47,170.47,D,5753,1,2025,324
2025-01-16,4401102,Bonificaciones Telefon僘. Desglose por CIF        16/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-16,4401102,Bonificaciones Telefon僘. Desglose por CIF        16/01/2025T,312.96,312.96,D,5753,1,2025,324
2025-01-17,4401102,Bonificaciones Telefon僘. Desglose por CIF        17/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-17,4401102,Bonificaciones Telefon僘. Desglose por CIF        17/01/2025T,275.16,275.16,D,5753,1,2025,324
2025-01-18,4401102,Bonificaciones Telefon僘. Desglose por CIF        18/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-18,4401102,Bonificaciones Telefon僘. Desglose por CIF        18/01/2025T,88.93,88.93,D,5753,1,2025,324
2025-01-19,4401102,Bonificaciones Telefon僘. Desglose por CIF        19/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-19,4401102,Bonificaciones Telefon僘. Desglose por CIF        19/01/2025T,315.17,315.17,D,5753,1,2025,324
2025-01-20,4401102,Bonificaciones Telefon僘. Desglose por CIF        20/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-20,4401102,Bonificaciones Telefon僘. Desglose por CIF        20/01/2025T,223.01,223.01,D,5753,1,2025,324
2025-01-21,4401102,Bonificaciones Telefon僘. Desglose por CIF        21/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-21,4401102,Bonificaciones Telefon僘. Desglose por CIF        21/01/2025T,202.44,202.44,D,5753,1,2025,324
2025-01-22,4401102,Bonificaciones Telefon僘. Desglose por CIF        22/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-22,4401102,Bonificaciones Telefon僘. Desglose por CIF        22/01/2025T,445.79,445.79,D,5753,1,2025,324
2025-01-23,4401102,Bonificaciones Telefon僘. Desglose por CIF        23/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-23,4401102,Bonificaciones Telefon僘. Desglose por CIF        23/01/2025T,110.51,110.51,D,5753,1,2025,324
2025-01-24,4401102,Bonificaciones Telefon僘. Desglose por CIF        24/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-24,4401102,Bonificaciones Telefon僘. Desglose por CIF        24/01/2025T,235.31,235.31,D,5753,1,2025,324
2025-01-25,4401102,Bonificaciones Telefon僘. Desglose por CIF        25/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-25,4401102,Bonificaciones Telefon僘. Desglose por CIF        25/01/2025T,57.27,57.27,D,5753,1,2025,324
2025-01-26,4401102,Bonificaciones Telefon僘. Desglose por CIF        26/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-26,4401102,Bonificaciones Telefon僘. Desglose por CIF        26/01/2025T,304.76,304.76,D,5753,1,2025,324
2025-01-27,4401102,Bonificaciones Telefon僘. Desglose por CIF        27/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-27,4401102,Bonificaciones Telefon僘. Desglose por CIF        27/01/2025T,377.2,377.2,D,5753,1,2025,324
2025-01-28,4401102,Bonificaciones Telefon僘. Desglose por CIF        28/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-28,4401102,Bonificaciones Telefon僘. Desglose por CIF        28/01/2025T,336.61,336.61,D,5753,1,2025,324
2025-01-29,4401102,Bonificaciones Telefon僘. Desglose por CIF        29/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-29,4401102,Bonificaciones Telefon僘. Desglose por CIF        29/01/2025T,324.88,324.88,D,5753,1,2025,324
2025-01-30,4401102,Bonificaciones Telefon僘. Desglose por CIF        30/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-30,4401102,Bonificaciones Telefon僘. Desglose por CIF        30/01/2025T,185.85,185.85,D,5753,1,2025,324
2025-01-31,4401102,Bonificaciones Telefon僘. Desglose por CIF        31/01/2025T,0.0,0.0,H,5753,1,2025,324
2025-01-31,4401102,Bonificaciones Telefon僘. Desglose por CIF        31/01/2025T,149.44,149.44,D,5753,1,2025,324
2025-01-01,4430002,TARJETAS PASS AUTOMATICAS                         01/01/2025,2.95,2.95,D,5753,1,2025,324
2025-01-02,4430002,TARJETAS PASS AUTOMATICAS                         02/01/2025,39.24,39.24,D,5753,1,2025,324
2025-01-03,4430002,TARJETAS PASS AUTOMATICAS                         03/01/2025,16.44,16.44,D,5753,1,2025,324
2025-01-04,4430002,TARJETAS PASS AUTOMATICAS                         04/01/2025,14.37,14.37,D,5753,1,2025,324
2025-01-05,4430002,TARJETAS PASS AUTOMATICAS                         05/01/2025,24.77,24.77,D,5753,1,2025,324
2025-01-06,4430002,TARJETAS PASS AUTOMATICAS                         06/01/2025,7.86,7.86,D,5753,1,2025,324
2025-01-07,4430002,TARJETAS PASS AUTOMATICAS                         07/01/2025,12.88,12.88,D,5753,1,2025,324
2025-01-08,4430002,TARJETAS PASS AUTOMATICAS                         08/01/2025,13.95,13.95,D,5753,1,2025,324
2025-01-09,4430002,TARJETAS PASS AUTOMATICAS                         09/01/2025,15.74,15.74,D,5753,1,2025,324
2025-01-10,4430002,TARJETAS PASS AUTOMATICAS                         10/01/2025,25.38,25.38,D,5753,1,2025,324
2025-01-11,4430002,TARJETAS PASS AUTOMATICAS                         11/01/2025,142.5,142.5,D,5753,1,2025,324
2025-01-12,4430002,TARJETAS PASS AUTOMATICAS                         12/01/2025,3.25,3.25,D,5753,1,2025,324
2025-01-13,4430002,TARJETAS PASS AUTOMATICAS                         13/01/2025,8.68,8.68,D,5753,1,2025,324
2025-01-14,4430002,TARJETAS PASS AUTOMATICAS                         14/01/2025,10.51,10.51,D,5753,1,2025,324
2025-01-15,4430002,TARJETAS PASS AUTOMATICAS                         15/01/2025,15.33,15.33,D,5753,1,2025,324
2025-01-16,4430002,TARJETAS PASS AUTOMATICAS                         16/01/2025,33.86,33.86,D,5753,1,2025,324
2025-01-17,4430002,TARJETAS PASS AUTOMATICAS                         17/01/2025,19.05,19.05,D,5753,1,2025,324
2025-01-18,4430002,TARJETAS PASS AUTOMATICAS                         18/01/2025,28.95,28.95,D,5753,1,2025,324
2025-01-19,4430002,TARJETAS PASS AUTOMATICAS                         19/01/2025,10.47,10.47,D,5753,1,2025,324
2025-01-20,4430002,TARJETAS PASS AUTOMATICAS                         20/01/2025,78.84,78.84,D,5753,1,2025,324
2025-01-21,4430002,TARJETAS PASS AUTOMATICAS                         21/01/2025,20.0,20.0,D,5753,1,2025,324
2025-01-22,4430002,TARJETAS PASS AUTOMATICAS                         22/01/2025,42.53,42.53,D,5753,1,2025,324
2025-01-23,4430002,TARJETAS PASS AUTOMATICAS                         23/01/2025,60.19,60.19,D,5753,1,2025,324
2025-01-24,4430002,TARJETAS PASS AUTOMATICAS                         24/01/2025,53.07,53.07,D,5753,1,2025,324
2025-01-25,4430002,TARJETAS PASS AUTOMATICAS                         25/01/2025,14.99,14.99,D,5753,1,2025,324
2025-01-26,4430002,TARJETAS PASS AUTOMATICAS                         26/01/2025,61.74,61.74,D,5753,1,2025,324
2025-01-27,4430002,TARJETAS PASS AUTOMATICAS                         27/01/2025,40.17,40.17,D,5753,1,2025,324
2025-01-29,4430002,TARJETAS PASS AUTOMATICAS                         29/01/2025,20.18,20.18,D,5753,1,2025,324
2025-01-30,4430002,TARJETAS PASS AUTOMATICAS                         30/01/2025,25.12,25.12,D,5753,1,2025,324
2025-01-31,4430002,TARJETAS PASS AUTOMATICAS                         31/01/2025,177.07,177.07,D,5753,1,2025,324
2025-01-31,4650000,NOMINA MES DE ENERO,12201.62,12201.62,H,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001773,1181.07,1181.07,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001774,1006.68,1006.68,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001775,455.28,455.28,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001772,2.57,2.57,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001776,-0.68,-0.68,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001777,-49.2,-49.2,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001778,-8.14,-8.14,D,5753,1,2025,324
2025-01-15,4720000,CC CARREFOUR S.FRA.: IVAFU0961N250001779,-31.98,-31.98,D,5753,1,2025,324
