FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-12-31,2812000,AMORTIZACION FRA Nº T17014 INSTALACIONES  ELECTR,130.12,130.12,H,4538,1,2025,248
2025-01-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.86,169.86,H,4538,1,2025,248
2025-02-28,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,153.42,153.42,H,4538,1,2025,248
2025-03-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.86,169.86,H,4538,1,2025,248
2025-04-30,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,164.38,164.38,H,4538,1,2025,248
2025-05-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.86,169.86,H,4538,1,2025,248
2025-06-30,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,164.38,164.38,H,4538,1,2025,248
2025-07-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.86,169.86,H,4538,1,2025,248
2025-08-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.86,169.86,H,4538,1,2025,248
2025-09-30,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,164.38,164.38,H,4538,1,2025,248
2025-10-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.86,169.86,H,4538,1,2025,248
2025-11-30,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,164.38,164.38,H,4538,1,2025,248
2025-12-31,2812000,AMORTIZACION S/Factura nº17/085 JUAN M. PEÑA,169.9,169.9,H,4538,1,2025,248
2025-01-31,2812000,AMORTIZACION S/Factura nº17/065 PEÑA CALDERON JU,211.73,211.73,H,4538,1,2025,248
2025-02-28,2812000,AMORTIZACION S/Factura nº17/065 PEÑA CALDERON JU,191.24,191.24,H,4538,1,2025,248
