FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000936",8778.89,8778.89,H,8266,1,2025,236
2025-01-10,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000937",-8.04,-8.04,H,8266,1,2025,236
2025-01-05,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000332",6771.63,6771.63,H,8266,1,2025,236
2025-01-05,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000333",-2.0,-2.0,H,8266,1,2025,236
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002054",9025.35,9025.35,H,8266,1,2025,236
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002055",5127.86,5127.86,H,8266,1,2025,236
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003975",6717.06,6717.06,H,8266,1,2025,236
2025-01-20,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003976",8363.0,8363.0,H,8266,1,2025,236
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005040",10964.27,10964.27,H,8266,1,2025,236
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005041",6416.29,6416.29,H,8266,1,2025,236
2025-01-25,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005042",-181.3,-181.3,H,8266,1,2025,236
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008371",27051.32,27051.32,H,8266,1,2025,236
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008372",-115.46,-115.46,H,8266,1,2025,236
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 11 TDA 00HI IVA SUPERRE,-5.23,-5.23,H,8266,1,2025,236
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 00HI IVA REDUCID,-335.66,-335.66,H,8266,1,2025,236
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 00HI IVA GENERAL,-424.89,-424.89,H,8266,1,2025,236
2025-01-29,4000001,RAPPEL MENSUAL 12/2024 SEC 10 TDA 00HI IVA 2%,-28.94,-28.94,H,8266,1,2025,236
2025-01-30,4000001,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-567.56,-567.56,H,8266,1,2025,236
2025-01-30,4000001,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 11,-567.54,-567.54,H,8266,1,2025,236
2025-01-30,4000001,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-567.57,-567.57,H,8266,1,2025,236
2025-01-31,4000001,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-221.27,-221.27,H,8266,1,2025,236
2025-01-31,4000001,CANON LOGISTICO 01/2025 TDA 00HI,2983.36,2983.36,H,8266,1,2025,236
2025-01-31,4000001,CANON CLUB CARREFOUR 01/2025 TDA 00HI,747.01,747.01,H,8266,1,2025,236
2025-01-03,4000001,CENTROS COMERCIALES  S. FRA:  0103000330,-480.0,-479.6,H,8266,1,2025,236
2025-01-10,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000448",25.33,25.33,H,8266,1,2025,236
2025-01-05,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000167",369.71,369.71,H,8266,1,2025,236
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000939",225.82,225.82,H,8266,1,2025,236
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000940",263.15,263.15,H,8266,1,2025,236
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000941",-11.11,-11.11,H,8266,1,2025,236
2025-01-20,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001817",332.08,332.08,H,8266,1,2025,236
2025-01-20,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250001818",374.76,374.76,H,8266,1,2025,236
2025-01-25,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002351",641.2,641.2,H,8266,1,2025,236
2025-01-25,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250002352",221.43,221.43,H,8266,1,2025,236
2025-01-25,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965R250000035",-17.16,-17.16,H,8266,1,2025,236
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003841",877.32,877.32,H,8266,1,2025,236
2025-01-30,4000002,INCENTIVO POR NO TENER ERRORES DE PRECIO 12/2024 S,-22.46,-22.46,H,8266,1,2025,236
2025-01-30,4000002,INCENTIVOS POR RESOLUCION LITIGIOS 12/2024 SEC 22,-22.47,-22.47,H,8266,1,2025,236
2025-01-30,4000002,INCENTIVOS POR NO TENER PRODUCTO CADUCADO 12/2024,-22.46,-22.46,H,8266,1,2025,236
2025-01-31,4000002,INCENTIVO POR NO INTERPOSICION LITIGIOS 01/2025 SE,-8.25,-8.25,H,8266,1,2025,236
2025-01-31,4000004,CANON DE ENSEÑA VARIABLE 01/2025 TDA 00HI,3763.18,3763.18,H,8266,1,2025,236
2025-01-16,4101100,Tarjeta Regalo (multisociedad)                    16/01/2025,36.4,36.4,D,8266,1,2025,236
2025-01-17,4101100,Tarjeta Regalo (multisociedad)                    17/01/2025,101.31,101.31,D,8266,1,2025,236
2025-01-18,4101100,Tarjeta Regalo (multisociedad)                    18/01/2025,76.45,76.45,D,8266,1,2025,236
2025-01-19,4101100,Tarjeta Regalo (multisociedad)                    19/01/2025,52.76,52.76,D,8266,1,2025,236
2025-01-20,4101100,Tarjeta Regalo (multisociedad)                    20/01/2025,38.38,38.38,D,8266,1,2025,236
2025-01-21,4101100,Tarjeta Regalo (multisociedad)                    21/01/2025,97.23,97.23,D,8266,1,2025,236
2025-01-22,4101100,Tarjeta Regalo (multisociedad)                    22/01/2025,72.68,72.68,D,8266,1,2025,236
2025-01-23,4101100,Tarjeta Regalo (multisociedad)                    23/01/2025,50.48,50.48,D,8266,1,2025,236
2025-01-24,4101100,Tarjeta Regalo (multisociedad)                    24/01/2025,39.69,39.69,D,8266,1,2025,236
