FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001266",-10.11,-10.11,H,5556,1,2025,328
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001267",-4.8,-4.8,H,5556,1,2025,328
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001264",5838.63,5838.63,H,5556,1,2025,328
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001265",3755.34,3755.34,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007647",11267.33,11267.33,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007648",7547.25,7547.25,H,5556,1,2025,328
2025-01-15,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001263",14218.03,14218.03,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007649",10176.57,10176.57,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007650",11642.29,11642.29,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007651",-40.45,-40.45,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007652",-10.96,-10.96,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007653",-27.69,-27.69,H,5556,1,2025,328
2025-01-31,4000001,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250007654",-21.37,-21.37,H,5556,1,2025,328
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000570",1893.87,1893.87,H,5556,1,2025,328
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000571",990.18,990.18,H,5556,1,2025,328
2025-01-15,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250000572",585.9,585.9,H,5556,1,2025,328
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003489",1217.5,1217.5,H,5556,1,2025,328
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003490",1021.62,1021.62,H,5556,1,2025,328
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003491",1528.72,1528.72,H,5556,1,2025,328
2025-01-31,4000002,"SOCIEDAD DE COMPRAS MODERNAS, SA:FU0965N250003492",1353.73,1353.73,H,5556,1,2025,328
2025-01-02,4101100,Tarjeta Regalo (multisociedad)                    02/01/2025,14.66,14.66,D,5556,1,2025,328
2025-01-03,4101100,Tarjeta Regalo (multisociedad)                    03/01/2025,134.3,134.3,D,5556,1,2025,328
2025-01-04,4101100,Tarjeta Regalo (multisociedad)                    04/01/2025,50.37,50.37,D,5556,1,2025,328
2025-01-08,4101100,Tarjeta Regalo (multisociedad)                    08/01/2025,126.6,126.6,D,5556,1,2025,328
2025-01-09,4101100,Tarjeta Regalo (multisociedad)                    09/01/2025,187.04,187.04,D,5556,1,2025,328
2025-01-10,4101100,Tarjeta Regalo (multisociedad)                    10/01/2025,31.8,31.8,D,5556,1,2025,328
2025-01-11,4101100,Tarjeta Regalo (multisociedad)                    11/01/2025,71.15,71.15,D,5556,1,2025,328
2025-01-12,4101100,Tarjeta Regalo (multisociedad)                    12/01/2025,42.92,42.92,D,5556,1,2025,328
2025-01-13,4101100,Tarjeta Regalo (multisociedad)                    13/01/2025,33.57,33.57,D,5556,1,2025,328
2025-01-17,4101100,Tarjeta Regalo (multisociedad)                    17/01/2025,187.18,187.18,D,5556,1,2025,328
2025-01-18,4101100,Tarjeta Regalo (multisociedad)                    18/01/2025,148.48,148.48,D,5556,1,2025,328
2025-01-19,4101100,Tarjeta Regalo (multisociedad)                    19/01/2025,121.23,121.23,D,5556,1,2025,328
2025-01-20,4101100,Tarjeta Regalo (multisociedad)                    20/01/2025,80.47,80.47,D,5556,1,2025,328
2025-01-21,4101100,Tarjeta Regalo (multisociedad)                    21/01/2025,153.08,153.08,D,5556,1,2025,328
2025-01-22,4101100,Tarjeta Regalo (multisociedad)                    22/01/2025,128.54,128.54,D,5556,1,2025,328
2025-01-23,4101100,Tarjeta Regalo (multisociedad)                    23/01/2025,150.57,150.57,D,5556,1,2025,328
2025-01-25,4101100,Tarjeta Regalo (multisociedad)                    25/01/2025,178.89,178.89,D,5556,1,2025,328
