FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.64,48.64,H,5402,1,2025,251
2025-02-28,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,43.93,43.93,H,5402,1,2025,251
2025-03-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.64,48.64,H,5402,1,2025,251
2025-04-30,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,47.07,47.07,H,5402,1,2025,251
2025-05-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.64,48.64,H,5402,1,2025,251
2025-06-30,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,47.07,47.07,H,5402,1,2025,251
2025-07-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.64,48.64,H,5402,1,2025,251
2025-08-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.64,48.64,H,5402,1,2025,251
2025-09-30,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,47.07,47.07,H,5402,1,2025,251
2025-10-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.64,48.64,H,5402,1,2025,251
2025-11-30,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,47.07,47.07,H,5402,1,2025,251
2025-12-31,2811000,AMORTIZACION HONORARIOS PROYECTO OBRA,48.65,48.65,H,5402,1,2025,251
2025-01-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.86,28.86,H,5402,1,2025,251
2025-02-28,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,26.07,26.07,H,5402,1,2025,251
2025-03-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.86,28.86,H,5402,1,2025,251
2025-04-30,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,27.93,27.93,H,5402,1,2025,251
2025-05-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.86,28.86,H,5402,1,2025,251
2025-06-30,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,27.93,27.93,H,5402,1,2025,251
2025-07-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.86,28.86,H,5402,1,2025,251
2025-08-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.86,28.86,H,5402,1,2025,251
2025-09-30,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,27.93,27.93,H,5402,1,2025,251
2025-10-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.86,28.86,H,5402,1,2025,251
2025-11-30,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,27.93,27.93,H,5402,1,2025,251
2025-12-31,2811000,AMORTIZACION HONORARIOS DIRECCIÓN OBRA,28.83,28.83,H,5402,1,2025,251
2025-01-31,2815000,AMORTIZACION INSTALACIÓN ELECTRICA,18.53,18.53,H,5402,1,2025,251
2025-02-28,2815000,AMORTIZACION INSTALACIÓN ELECTRICA,16.74,16.74,H,5402,1,2025,251
2025-03-31,2815000,AMORTIZACION INSTALACIÓN ELECTRICA,18.53,18.53,H,5402,1,2025,251
2025-04-30,2815000,AMORTIZACION INSTALACIÓN ELECTRICA,17.93,17.93,H,5402,1,2025,251
