FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.69,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,21.0,21.4,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.69,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,23.0,22.92,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.69,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,23.0,22.92,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.69,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.69,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,23.0,22.92,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.69,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,23.0,22.92,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION CONSTRUCCIONES JESUS G,24.0,23.7,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION DIBAL,16.0,16.16,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION DIBAL,15.0,14.59,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION DIBAL,16.0,16.16,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION DIBAL,16.0,15.64,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION DIBAL,16.0,16.16,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION DIBAL,16.0,15.64,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION DIBAL,16.0,16.16,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION DIBAL,16.0,16.16,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION DIBAL,16.0,15.64,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION DIBAL,16.0,16.16,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION DIBAL,16.0,15.64,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION DIBAL,16.0,16.14,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION KIDER STORE,194.0,193.64,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION KIDER STORE,175.0,174.9,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION KIDER STORE,194.0,193.64,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION KIDER STORE,187.0,187.39,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION KIDER STORE,194.0,193.64,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION KIDER STORE,187.0,187.39,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION KIDER STORE,194.0,193.64,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION KIDER STORE,194.0,193.64,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION KIDER STORE,187.0,187.39,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION KIDER STORE,194.0,193.64,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION KIDER STORE,187.0,187.39,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION KIDER STORE,194.0,193.63,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION FV ARAVEN,6.0,6.32,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION FV ARAVEN,7.0,6.77,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION FV ARAVEN,7.0,6.77,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION FV ARAVEN,7.0,6.77,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION FV ARAVEN,7.0,6.77,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION FV ARAVEN,7.0,6.99,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.53,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION INSTALACIONES ELECTROL,55.0,54.67,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.53,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION INSTALACIONES ELECTROL,59.0,58.58,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.53,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION INSTALACIONES ELECTROL,59.0,58.58,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.53,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.53,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION INSTALACIONES ELECTROL,59.0,58.58,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.53,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION INSTALACIONES ELECTROL,59.0,58.58,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION INSTALACIONES ELECTROL,61.0,60.55,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION GRUPO OM,12.0,12.0,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION GRUPO OM,11.0,10.84,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION GRUPO OM,12.0,12.0,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION GRUPO OM,12.0,11.61,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION GRUPO OM,12.0,12.0,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION GRUPO OM,12.0,11.61,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION GRUPO OM,12.0,12.0,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION GRUPO OM,12.0,12.0,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION GRUPO OM,12.0,11.61,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION GRUPO OM,12.0,12.0,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION GRUPO OM,12.0,11.61,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION GRUPO OM,12.0,11.97,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION CONBEQ,25.0,24.56,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION CONBEQ,22.0,22.18,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION CONBEQ,25.0,24.56,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION CONBEQ,24.0,23.77,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION CONBEQ,25.0,24.56,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION CONBEQ,24.0,23.77,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION CONBEQ,25.0,24.56,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION CONBEQ,25.0,24.56,H,4525,1,2025,226
2025-09-30,2812000,AMORTIZACION CONBEQ,24.0,23.77,H,4525,1,2025,226
2025-10-31,2812000,AMORTIZACION CONBEQ,25.0,24.56,H,4525,1,2025,226
2025-11-30,2812000,AMORTIZACION CONBEQ,24.0,23.77,H,4525,1,2025,226
2025-12-31,2812000,AMORTIZACION CONBEQ,25.0,24.54,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,8.25,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,7.0,7.45,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,8.25,H,4525,1,2025,226
2025-04-30,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,7.98,H,4525,1,2025,226
2025-05-31,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,8.25,H,4525,1,2025,226
2025-06-30,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,7.98,H,4525,1,2025,226
2025-01-31,2812000,AMORTIZACION CONST.JESUS GARCIA NU,145.0,145.09,H,4525,1,2025,226
2025-02-28,2812000,AMORTIZACION CONST.JESUS GARCIA NU,131.0,131.05,H,4525,1,2025,226
2025-03-31,2812000,AMORTIZACION CONST.JESUS GARCIA NU,23.0,23.4,H,4525,1,2025,226
2025-07-31,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,8.25,H,4525,1,2025,226
2025-08-31,2812000,AMORTIZACION TECNOLOGIA INOXIDABLE,8.0,8.25,H,4525,1,2025,226
