FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,4770000,COMERCIAL BD LINE 2025 SL VENTA MES 1,9618.47,9618.47,H,5739,1,2025,318
2025-01-31,4850001,COMERCIAL BD LINE 2025 SL VENTA MES 1,101589.11,101589.11,D,5739,1,2025,318
2025-01-31,4850002,COMERCIAL BD LINE 2025 SL VENTA MES 1,88.24,88.24,H,5739,1,2025,318
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001725",3620.42,3620.42,D,5739,1,2025,318
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001726",599.63,599.63,D,5739,1,2025,318
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004767",966.16,966.16,D,5739,1,2025,318
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004768",1264.52,1264.52,D,5739,1,2025,318
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004769",817.4,817.4,D,5739,1,2025,318
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000230",2127.17,2127.17,D,5739,1,2025,318
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008063",1551.11,1551.11,D,5739,1,2025,318
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008064",1413.02,1413.02,D,5739,1,2025,318
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001725",646.45,646.45,D,5739,1,2025,318
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001726",190.36,190.36,D,5739,1,2025,318
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004767",412.35,412.35,D,5739,1,2025,318
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004768",389.91,389.91,D,5739,1,2025,318
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004769",292.24,292.24,D,5739,1,2025,318
2025-01-05,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000230",448.14,448.14,D,5739,1,2025,318
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008063",559.1,559.1,D,5739,1,2025,318
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008064",428.5,428.5,D,5739,1,2025,318
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001725",2872.86,2872.86,D,5739,1,2025,318
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250001726",753.43,753.43,D,5739,1,2025,318
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004767",1105.77,1105.77,D,5739,1,2025,318
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004768",1682.53,1682.53,D,5739,1,2025,318
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250004769",903.86,903.86,D,5739,1,2025,318
