FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,4770000,"DREAM 786, SL VENTA MES 1",6457.0,6457.07,H,4317,1,2025,204
2025-01-31,4770000,"DREAM 786, SL VENTA MES 1",2983.0,2983.0,H,4736,1,2025,204
2025-01-31,4850001,"DREAM 786, SL VENTA MES 1",67925.0,67925.41,D,4317,1,2025,204
2025-01-31,4850001,"DREAM 786, SL VENTA MES 1",30480.0,30480.32,D,4736,1,2025,204
2025-01-31,4850002,"DREAM 786, SL VENTA MES 1",27.0,26.6,H,4317,1,2025,204
2025-01-31,4850002,"DREAM 786, SL VENTA MES 1",16.0,15.88,H,4736,1,2025,204
2025-01-10,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000940",1693.0,1692.91,D,4317,1,2025,204
2025-01-10,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000942",520.0,519.96,D,4736,1,2025,204
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000398",431.0,430.69,D,4736,1,2025,204
2025-01-05,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000396",458.0,458.33,D,4317,1,2025,204
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002298",986.0,986.34,D,4317,1,2025,204
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002299",429.0,429.37,D,4317,1,2025,204
2025-01-15,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002302",284.0,283.9,D,4736,1,2025,204
2025-01-20,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003977",370.0,369.92,D,4317,1,2025,204
2025-01-20,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003978",304.0,304.12,D,4317,1,2025,204
2025-01-20,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003980",47.0,47.35,D,4736,1,2025,204
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005214",798.0,797.59,D,4317,1,2025,204
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005215",459.0,459.22,D,4317,1,2025,204
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005217",104.0,103.5,D,4736,1,2025,204
2025-01-25,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005218",105.0,104.86,D,4736,1,2025,204
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008609",222.0,222.43,D,4317,1,2025,204
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008610",693.0,693.2,D,4317,1,2025,204
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008612",102.0,102.03,D,4736,1,2025,204
2025-01-31,6000010,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008613",310.0,310.4,D,4736,1,2025,204
2025-01-10,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000940",671.0,671.17,D,4317,1,2025,204
2025-01-10,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000942",357.0,356.96,D,4736,1,2025,204
2025-01-05,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000398",271.0,270.71,D,4736,1,2025,204
2025-01-05,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000396",372.0,371.9,D,4317,1,2025,204
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002298",629.0,629.37,D,4317,1,2025,204
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002299",412.0,412.31,D,4317,1,2025,204
2025-01-15,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002302",229.0,229.26,D,4736,1,2025,204
2025-01-20,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003977",222.0,222.24,D,4317,1,2025,204
2025-01-20,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003978",352.0,352.32,D,4317,1,2025,204
2025-01-20,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003980",63.0,63.16,D,4736,1,2025,204
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005214",330.0,329.97,D,4317,1,2025,204
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005215",413.0,412.88,D,4317,1,2025,204
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005217",154.0,154.19,D,4736,1,2025,204
2025-01-25,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005218",103.0,103.25,D,4736,1,2025,204
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008609",152.0,152.39,D,4317,1,2025,204
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008610",631.0,631.44,D,4317,1,2025,204
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008612",133.0,132.89,D,4736,1,2025,204
2025-01-31,6000011,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008613",80.0,80.39,D,4736,1,2025,204
2025-01-10,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000940",2960.0,2959.51,D,4317,1,2025,204
2025-01-10,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000942",1627.0,1626.82,D,4736,1,2025,204
2025-01-05,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000398",416.0,416.24,D,4736,1,2025,204
2025-01-05,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000396",1928.0,1927.89,D,4317,1,2025,204
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002298",1218.0,1217.95,D,4317,1,2025,204
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002299",1199.0,1199.15,D,4317,1,2025,204
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002301",24.0,24.15,D,4736,1,2025,204
2025-01-15,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002302",574.0,574.22,D,4736,1,2025,204
2025-01-20,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003977",650.0,649.82,D,4317,1,2025,204
2025-01-20,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003978",1052.0,1052.18,D,4317,1,2025,204
2025-01-20,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003980",172.0,171.9,D,4736,1,2025,204
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005214",756.0,755.69,D,4317,1,2025,204
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005215",815.0,814.89,D,4317,1,2025,204
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005217",435.0,435.29,D,4736,1,2025,204
2025-01-25,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005218",343.0,342.89,D,4736,1,2025,204
2025-01-31,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008609",347.0,346.66,D,4317,1,2025,204
2025-01-31,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008610",1762.0,1761.98,D,4317,1,2025,204
2025-01-31,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008612",206.0,206.36,D,4736,1,2025,204
2025-01-31,6000014,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008613",408.0,407.99,D,4736,1,2025,204
2025-01-10,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000940",2618.0,2617.98,D,4317,1,2025,204
2025-01-10,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000942",1291.0,1291.37,D,4736,1,2025,204
2025-01-05,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000398",817.0,817.02,D,4736,1,2025,204
2025-01-05,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000396",3287.0,3286.81,D,4317,1,2025,204
2025-01-15,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002298",202.0,202.15,D,4317,1,2025,204
2025-01-15,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002299",1752.0,1752.07,D,4317,1,2025,204
2025-01-15,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002301",70.0,69.55,D,4736,1,2025,204
2025-01-15,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002302",432.0,431.54,D,4736,1,2025,204
2025-01-20,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003977",78.0,77.84,D,4317,1,2025,204
2025-01-20,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003978",1960.0,1960.15,D,4317,1,2025,204
2025-01-20,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003979",152.0,151.52,D,4736,1,2025,204
2025-01-20,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003980",274.0,274.32,D,4736,1,2025,204
2025-01-25,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005214",627.0,626.68,D,4317,1,2025,204
2025-01-25,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005215",1167.0,1166.72,D,4317,1,2025,204
2025-01-25,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005217",383.0,383.35,D,4736,1,2025,204
2025-01-25,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005218",223.0,223.26,D,4736,1,2025,204
2025-01-31,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008609",1218.0,1218.06,D,4317,1,2025,204
2025-01-31,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008610",1431.0,1431.22,D,4317,1,2025,204
2025-01-31,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008612",195.0,195.31,D,4736,1,2025,204
2025-01-31,6000015,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008613",1073.0,1073.29,D,4736,1,2025,204
2025-01-10,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000940",724.0,723.83,D,4317,1,2025,204
2025-01-10,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000942",166.0,166.45,D,4736,1,2025,204
2025-01-05,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000398",78.0,78.27,D,4736,1,2025,204
2025-01-05,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250000396",553.0,553.1,D,4317,1,2025,204
2025-01-15,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002299",229.0,229.24,D,4317,1,2025,204
2025-01-15,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250002301",26.0,26.24,D,4736,1,2025,204
2025-01-20,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003978",158.0,157.5,D,4317,1,2025,204
2025-01-20,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250003980",57.0,56.7,D,4736,1,2025,204
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005214",61.0,60.61,D,4317,1,2025,204
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005215",90.0,90.0,D,4317,1,2025,204
2025-01-25,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250005217",12.0,11.54,D,4736,1,2025,204
2025-01-31,6000020,"CENTROS COMERCIALES CARREFOUR, SA:FU0961N250008609",188.0,188.3,D,4317,1,2025,204
