FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-02-28,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,7.65,H,5595,1,2025,284
2025-03-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-04-30,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.19,H,5595,1,2025,284
2025-05-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-06-30,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.19,H,5595,1,2025,284
2025-07-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-08-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-09-30,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.19,H,5595,1,2025,284
2025-10-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-11-30,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.19,H,5595,1,2025,284
2025-12-31,2160002,AMORTIZACION ESTANTERIAS CAMARAS REFRIGERADO 2,8.0,8.47,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.77,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION HONORARIOS PROYECTO ,43.0,43.15,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.77,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION HONORARIOS PROYECTO ,46.0,46.23,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.77,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION HONORARIOS PROYECTO ,46.0,46.23,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.77,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.77,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION HONORARIOS PROYECTO ,46.0,46.23,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.77,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION HONORARIOS PROYECTO ,46.0,46.23,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION HONORARIOS PROYECTO ,48.0,47.81,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.92,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,14.0,14.38,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.92,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,15.0,15.41,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.92,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,15.0,15.41,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.92,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.92,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,15.0,15.41,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.92,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,15.0,15.41,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION PAGO HONORARIOS PROYECTO,16.0,15.96,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.28,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION ILUMINACIÓN CENTRO,32.0,31.87,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.28,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION ILUMINACIÓN CENTRO,34.0,34.14,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.28,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION ILUMINACIÓN CENTRO,34.0,34.14,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.28,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.28,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION ILUMINACIÓN CENTRO,34.0,34.14,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.28,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION ILUMINACIÓN CENTRO,34.0,34.14,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION ILUMINACIÓN CENTRO,35.0,35.31,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.53,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION INSTALACION FRIGORIFICA,184.0,183.83,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.53,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION INSTALACION FRIGORIFICA,197.0,196.96,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.53,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION INSTALACION FRIGORIFICA,197.0,196.96,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.53,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.53,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION INSTALACION FRIGORIFICA,197.0,196.96,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.53,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION INSTALACION FRIGORIFICA,197.0,196.96,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION INSTALACION FRIGORIFICA,204.0,203.55,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.61,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,153.0,153.19,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.61,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,164.0,164.14,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.61,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,164.0,164.14,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.61,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.61,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,164.0,164.14,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.61,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,164.0,164.14,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION REFRIGERADO SEGUNDO PAGO,170.0,169.59,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,48.0,48.37,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,52.0,51.82,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,52.0,51.82,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,52.0,51.82,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,52.0,51.82,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION CRISTALES LAMINADOS CENTRO,54.0,53.55,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.18,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,9.0,9.2,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.18,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,9.85,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.18,H,5595,1,2025,284
2025-06-30,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,9.85,H,5595,1,2025,284
2025-07-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.18,H,5595,1,2025,284
2025-08-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.18,H,5595,1,2025,284
2025-09-30,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,9.85,H,5595,1,2025,284
2025-10-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.18,H,5595,1,2025,284
2025-11-30,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,9.85,H,5595,1,2025,284
2025-12-31,2810000,AMORTIZACION ESTANTERIAS DE CAMARAS DE REFRIGERA,10.0,10.2,H,5595,1,2025,284
2025-01-31,2810000,AMORTIZACION CARTELERIA ,6.0,5.74,H,5595,1,2025,284
2025-02-28,2810000,AMORTIZACION CARTELERIA ,5.0,5.18,H,5595,1,2025,284
2025-03-31,2810000,AMORTIZACION CARTELERIA ,6.0,5.74,H,5595,1,2025,284
2025-04-30,2810000,AMORTIZACION CARTELERIA ,6.0,5.56,H,5595,1,2025,284
2025-05-31,2810000,AMORTIZACION CARTELERIA ,6.0,5.74,H,5595,1,2025,284
