FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.57,H,5368,1,2025,219
2025-02-28,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,7.0,6.84,H,5368,1,2025,219
2025-03-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.57,H,5368,1,2025,219
2025-04-30,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,7.0,7.32,H,5368,1,2025,219
2025-05-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.57,H,5368,1,2025,219
2025-06-30,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,7.0,7.32,H,5368,1,2025,219
2025-07-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.57,H,5368,1,2025,219
2025-08-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.57,H,5368,1,2025,219
2025-09-30,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,7.0,7.32,H,5368,1,2025,219
2025-10-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.57,H,5368,1,2025,219
2025-11-30,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,7.0,7.32,H,5368,1,2025,219
2025-12-31,2811000,AMORTIZACION PROYECTO DE ADECUACION  LOCAL,8.0,7.56,H,5368,1,2025,219
2025-01-31,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,44.0,44.14,H,5368,1,2025,219
2025-02-28,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,40.0,39.87,H,5368,1,2025,219
2025-03-31,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,44.0,44.14,H,5368,1,2025,219
2025-04-30,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,43.0,42.72,H,5368,1,2025,219
2025-05-31,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,44.0,44.14,H,5368,1,2025,219
2025-06-30,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,43.0,42.72,H,5368,1,2025,219
2025-07-31,2811000,AMORTIZACION INST Y ADECUACION LOCAL SUPERMERCAD,44.0,44.14,H,5368,1,2025,219
