FECAPU,CUEAPU,CONAPU,IMPAPU,IMEAPU,D-HAPU,DEPAPU,Mes,Año,Franquiciado
2025-01-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.92,H,5653,1,2025,302
2025-02-28,2801000,AMORTIZACION ALTA INFORMATICIA,34.0,34.25,H,5653,1,2025,302
2025-03-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.92,H,5653,1,2025,302
2025-04-30,2801000,AMORTIZACION ALTA INFORMATICIA,37.0,36.7,H,5653,1,2025,302
2025-05-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.92,H,5653,1,2025,302
2025-06-30,2801000,AMORTIZACION ALTA INFORMATICIA,37.0,36.7,H,5653,1,2025,302
2025-07-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.92,H,5653,1,2025,302
2025-08-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.92,H,5653,1,2025,302
2025-09-30,2801000,AMORTIZACION ALTA INFORMATICIA,37.0,36.7,H,5653,1,2025,302
2025-10-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.92,H,5653,1,2025,302
2025-11-30,2801000,AMORTIZACION ALTA INFORMATICIA,37.0,36.7,H,5653,1,2025,302
2025-12-31,2801000,AMORTIZACION ALTA INFORMATICIA,38.0,37.93,H,5653,1,2025,302
2025-01-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.53,H,5653,1,2025,302
2025-02-28,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,80.0,79.97,H,5653,1,2025,302
2025-03-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.53,H,5653,1,2025,302
2025-04-30,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,86.0,85.68,H,5653,1,2025,302
2025-05-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.53,H,5653,1,2025,302
2025-06-30,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,86.0,85.68,H,5653,1,2025,302
2025-07-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.53,H,5653,1,2025,302
2025-08-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.53,H,5653,1,2025,302
2025-09-30,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,86.0,85.68,H,5653,1,2025,302
2025-10-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.53,H,5653,1,2025,302
2025-11-30,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,86.0,85.68,H,5653,1,2025,302
2025-12-31,2806000,AMORTIZACION SCANER PANTALLA Y MONITORES,89.0,88.54,H,5653,1,2025,302
2025-01-31,2813000,AMORTIZACION BASCULA,17.0,17.27,H,5653,1,2025,302
2025-02-28,2813000,AMORTIZACION BASCULA,16.0,15.6,H,5653,1,2025,302
2025-03-31,2813000,AMORTIZACION BASCULA,17.0,17.27,H,5653,1,2025,302
2025-04-30,2813000,AMORTIZACION BASCULA,17.0,16.71,H,5653,1,2025,302
2025-05-31,2813000,AMORTIZACION BASCULA,17.0,17.27,H,5653,1,2025,302
2025-06-30,2813000,AMORTIZACION BASCULA,17.0,16.71,H,5653,1,2025,302
2025-07-31,2813000,AMORTIZACION BASCULA,17.0,17.27,H,5653,1,2025,302
2025-08-31,2813000,AMORTIZACION BASCULA,17.0,17.27,H,5653,1,2025,302
2025-09-30,2813000,AMORTIZACION BASCULA,17.0,16.71,H,5653,1,2025,302
2025-10-31,2813000,AMORTIZACION BASCULA,17.0,17.27,H,5653,1,2025,302
2025-11-30,2813000,AMORTIZACION BASCULA,17.0,16.71,H,5653,1,2025,302
2025-12-31,2813000,AMORTIZACION BASCULA,17.0,17.24,H,5653,1,2025,302
2025-01-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.81,H,5653,1,2025,302
2025-02-28,2814000,AMORTIZACION CESTAS TIENDA,7.0,7.06,H,5653,1,2025,302
2025-03-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.81,H,5653,1,2025,302
2025-04-30,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.56,H,5653,1,2025,302
2025-05-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.81,H,5653,1,2025,302
2025-06-30,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.56,H,5653,1,2025,302
2025-07-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.81,H,5653,1,2025,302
2025-08-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.81,H,5653,1,2025,302
2025-09-30,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.56,H,5653,1,2025,302
2025-10-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.81,H,5653,1,2025,302
2025-11-30,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.56,H,5653,1,2025,302
2025-12-31,2814000,AMORTIZACION CESTAS TIENDA,8.0,7.82,H,5653,1,2025,302
2025-01-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.06,H,5653,1,2025,302
2025-02-28,2814000,AMORTIZACION UTILLAJE OM 2,13.0,12.7,H,5653,1,2025,302
2025-03-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.06,H,5653,1,2025,302
2025-04-30,2814000,AMORTIZACION UTILLAJE OM 2,14.0,13.61,H,5653,1,2025,302
2025-05-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.06,H,5653,1,2025,302
2025-06-30,2814000,AMORTIZACION UTILLAJE OM 2,14.0,13.61,H,5653,1,2025,302
2025-07-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.06,H,5653,1,2025,302
2025-08-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.06,H,5653,1,2025,302
2025-09-30,2814000,AMORTIZACION UTILLAJE OM 2,14.0,13.61,H,5653,1,2025,302
2025-10-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.06,H,5653,1,2025,302
2025-11-30,2814000,AMORTIZACION UTILLAJE OM 2,14.0,13.61,H,5653,1,2025,302
2025-12-31,2814000,AMORTIZACION UTILLAJE OM 2,14.0,14.09,H,5653,1,2025,302
2025-01-31,2814214,"AMORTIZACION GANCHOS, MUELLES, UTILLAJE",20.0,19.87,H,5653,1,2025,302
2025-02-28,2814214,"AMORTIZACION GANCHOS, MUELLES, UTILLAJE",18.0,17.94,H,5653,1,2025,302
2025-03-31,2814214,"AMORTIZACION GANCHOS, MUELLES, UTILLAJE",20.0,19.87,H,5653,1,2025,302
2025-04-30,2814214,"AMORTIZACION GANCHOS, MUELLES, UTILLAJE",19.0,19.23,H,5653,1,2025,302
2025-05-31,2814214,"AMORTIZACION GANCHOS, MUELLES, UTILLAJE",20.0,19.87,H,5653,1,2025,302
